,time_trial1_(hrs),tumor_cells_trial1_(ci),cart_cells_trial1_(ci),time_trial2_(hrs),tumor_cells_trial2_(ci),cart_cells_trial2_(ci)
0,33.3375,1.1492243569844611,0.09029798676289627,33.3375,0.6843356275568708,0.10725798062008271
1,33.5875,1.1972585409140133,0.09040727945617609,33.5875,0.7768981262100902,0.10672134121698032
2,33.837778,1.2452293101937828,0.09055710548663924,33.837778,0.8679026942291481,0.10623483087440488
3,34.088056,1.2930719509790722,0.0907468142957322,34.088056,0.9572589294715572,0.1057984451328492
4,34.338056,1.3407223185495987,0.09097557817255769,34.338056,1.0448837514014229,0.10541195688807414
5,34.588333,1.388274968966726,0.09124335356605012,34.588333,1.1309851396307489,0.10507387880340863
6,34.838056,1.435561072650224,0.0915486378267241,34.838056,1.215293294358951,0.10478462553951513
7,35.088333,1.4827792158592648,0.09189223481321432,35.088333,1.298195714088454,0.10454228524884725
8,35.338611,1.529813261723113,0.09227295928778041,35.338611,1.3795173668848293,0.10434692247923133
9,35.588889,1.576651782152189,0.09269025826664032,35.588889,1.4592713735917844,0.10419790867012818
10,35.838889,1.6232318600194378,0.09314305674977175,35.838889,1.5373851851050417,0.1040947038031069
11,36.089167,1.6696458607461806,0.09363181058572878,36.089167,1.61404596935246,0.1040364493096979
12,36.339444,1.7158304472426054,0.09415548231991643,36.339444,1.6891791611869005,0.10402265557273814
13,36.589167,1.7616731407970452,0.09471224936004626,36.589167,1.7626372269922572,0.10405257822493774
14,36.839444,1.807366123379029,0.0953040313727466,36.839444,1.8347595243366963,0.10412572157551216
15,37.089444,1.852746054364104,0.09592836937752994,37.089444,1.9053175138050804,0.10424128653273726
16,37.339722,1.8979024469669903,0.09658609842953174,37.339722,1.9744812680186095,0.10439890086587365
17,37.589722,1.9427237728771771,0.09727520700503306,37.589722,2.0421105605516403,0.10459758632060956
18,37.84,1.987298486051633,0.09799667650623353,37.84,2.1083692417618205,0.10483715573255101
19,38.090278,2.0315653455275586,0.09874920671969803,38.090278,2.173194754730467,0.10511678136914968
20,38.340278,2.075464477774573,0.09953135946572716,38.340278,2.236530908422171,0.10543545757509644
21,38.590556,2.1190822857909386,0.10034432307675574,38.590556,2.2985320052537954,0.10579326404542796
22,38.840556,2.162310659277434,0.10118574117088788,38.840556,2.3590737308555094,0.10618877779306216
23,39.090833,2.2052343386799045,0.10205693034888122,39.090833,2.418303938915261,0.10662224759361202
24,39.340833,2.247747098392165,0.1029554118349165,39.340833,2.4761049434215696,0.10709208583382873
25,39.591111,2.2899320859029992,0.10388262925292521,39.591111,2.532618497214167,0.10759870673572865
26,39.841111,2.3316843739664384,0.10483597240279083,39.841111,2.587732476662841,0.10814035671655628
27,40.091389,2.3730855909992803,0.1058170103444062,40.091389,2.641582898068939,0.10871761136502357
28,40.341667,2.414077852658719,0.10682414627928274,40.341667,2.6941211887640444,0.109329258426448
29,40.591389,2.4545602618165376,0.10785450648163737,40.591389,2.7452484030739788,0.10997319752566836
30,40.841667,2.494701866409214,0.10891212843071482,40.841667,2.795205638378373,0.11065166763394918
31,41.091389,2.534313129847604,0.10999176401499447,41.091389,2.843784322315534,0.11136102767075202
32,41.341667,2.573559220898388,0.11109767013461577,41.341667,2.891214203782485,0.11210380792361542
33,41.591667,2.612297396763643,0.11222565119503805,41.591667,2.9373485560953774,0.1128769584048665
34,41.841944,2.650602430390651,0.11337766000313543,41.841944,2.9823032476873554,0.1136815662851309
35,42.092222,2.6884200516086834,0.11455191262769558,42.092222,3.026040102698286,0.11451616586717413
36,42.341944,2.7256565235989574,0.11574517237939969,42.341944,3.0684792326565375,0.11537817299018673
37,42.591389,2.7623447842209314,0.11695811703329038,42.591389,3.1096874035287025,0.11626777979202915
38,42.841389,2.7985951789923966,0.11819427876110694,42.841389,3.149813461736247,0.11718737509999949
39,43.091667,2.8343537279048965,0.11945183995883274,43.091667,3.188820504504116,0.11813545175349557
40,43.341667,2.869529780236407,0.12072745655784681,43.341667,3.2266352994355665,0.11910927546271671
41,43.591944,2.9041902014907826,0.12202340913902984,43.591944,3.2633552449826957,0.12011037891923032
42,43.841944,2.9382470571753423,0.12333627869264041,43.841944,3.298912482666845,0.12113591802579043
43,44.092222,2.971764721460953,0.1246684287246777,44.092222,3.333399385615163,0.12218754059249673
44,44.3425,3.004693767544043,0.12601785774537208,44.3425,3.3667892477132026,0.12326349069010012
45,44.5925,3.036987383160388,0.1273824875147011,44.5925,3.3990602357105617,0.12436190433070397
46,44.842778,3.0687061606392647,0.12876480179399946,44.842778,3.4302975630956,0.12548459534539974
47,45.092778,3.099768423730704,0.1301611793719753,45.092778,3.4604452581247362,0.12662844153340433
48,45.342778,3.130198543963546,0.13157259695334955,45.342778,3.4895520197872196,0.12779404973133782
49,45.592778,3.1599853196752568,0.13299850468864044,45.592778,3.5176312585589207,0.12898079241144253
50,45.842778,3.1891175492033006,0.13443835272836635,45.842778,3.544696384915705,0.13018804204596096
51,46.093056,3.217615310886348,0.13589321447347263,46.093056,3.57078924094352,0.13141654650691184
52,46.343056,3.2454040840565552,0.13735930754632072,46.343056,3.595865283494483,0.13266294852580301
53,46.593333,3.2725343352655267,0.13883933542520005,46.593333,3.619993630023693,0.13392938596328582
54,46.843333,3.2989347984088266,0.1403294716409743,46.843333,3.643134294153627,0.13521242739277325
55,47.093611,3.324652849658394,0.14183247319199602,47.093611,3.6653520851848587,0.13651429223428546
56,47.343611,3.349620143555555,0.14334445075661983,47.343611,3.686611068541327,0.13783146024706905
