,time_trial1_(hrs),tumor_cells_trial1_(ci),cart_cells_trial1_(ci),time_trial2_(hrs),tumor_cells_trial2_(ci),cart_cells_trial2_(ci)
57,47.593611,2.9898051112173687,0.4058783765296549,47.593611,2.8491524989952017,0.42717488340171617
58,47.843611,2.9848050873635175,0.4083889740576745,47.843611,2.845852092243275,0.43028513239754185
59,48.093611,2.978847254718978,0.4108395640284139,48.093611,2.841677241553976,0.4333220289363409
60,48.343889,2.9719496151891414,0.41323334785849225,48.343889,2.836645461804202,0.43628952828087
61,48.593889,2.9641536881872774,0.4155655835360673,48.593889,2.8307915214336083,0.43918173789614123
62,48.844167,2.9554683705214932,0.41784203465717096,48.844167,2.824126026453386,0.442005790946999
63,49.094167,2.9459391529850563,0.42005821986805364,49.094167,2.816687374650029,0.4447561135686514
64,49.344167,2.9355830440866453,0.4222172753846001,49.344167,2.8084921730595283,0.4474365813120355
65,49.594167,2.924426215670766,0.4243197765234982,49.594167,2.7995639900287284,0.4500478933818967
66,49.842778,2.912563221979048,0.4263550817139667,49.842778,2.7899818569031445,0.4525768087085798
67,50.092222,2.8999165575852217,0.42834213840365937,50.092222,2.7796858561739564,0.4550468507879425
68,50.3425,2.886504830187268,0.4302809759731939,50.3425,2.768692629970328,0.45745805132742967
69,50.592778,2.8723953469115258,0.4321654358610789,50.592778,2.757059116933841,0.45980274067555554
70,50.842778,2.8576311480182683,0.43399409150652957,50.842778,2.7448229045113295,0.4620791253223986
71,51.093056,2.842205632878918,0.4357715865435865,51.093056,2.7319804045409417,0.4642929688380734
72,51.343333,2.826161175755101,0.43749642818473333,51.343333,2.718568587340188,0.4664423965423449
73,51.593611,2.8095239075966916,0.43916920744958843,51.593611,2.7046109927128605,0.4685281271491542
74,51.843889,2.7923201505422406,0.4407904945797088,51.843889,2.6901313201834314,0.47055085348198916
75,52.093611,2.7746161619899063,0.4423574341874936,52.093611,2.6751870260680466,0.47250699047374856
76,52.343889,2.756359317593499,0.44387757994923305,52.343889,2.6597351674476455,0.4744059489496615
77,52.593889,2.737635785467152,0.4453463581499336,52.593889,2.6438500256770916,0.47624199808998424
78,52.844167,2.7184301594251776,0.4467676120561985,52.844167,2.6275198973756626,0.4780199221586648
79,53.094444,2.698789332549096,0.44814025270645186,53.094444,2.6107859153020283,0.47973834056693465
80,53.344722,2.678739407049667,0.44946486830582244,53.344722,2.5936715927120786,0.4813979685844771
81,53.595,2.658306719802044,0.4507420305111808,53.595,2.576200642734769,0.482999500766715
82,53.845,2.6375408100267985,0.45197097579403767,53.845,2.5584166643931714,0.4845419550605386
83,54.095,2.6164453611397875,0.4531537243165845,54.095,2.540324013384221,0.4860278416960068
84,54.345,2.5950465449855167,0.4542908513955093,54.345,2.5219462580547596,0.4874578598778649
85,54.595,2.5733705334084935,0.45538293234749994,54.595,2.503306966751635,0.48883270881085816
86,54.845,2.551443498253223,0.45643054248924436,54.845,2.4844297078216915,0.49015308769973215
87,55.095278,2.5292668630266264,0.4574353490486921,55.095278,2.465316709099866,0.4914210745471559
88,55.345556,2.506891134968898,0.45839673967480465,55.345556,2.4460124810672665,0.4926358724422561
89,55.595833,2.484342663735313,0.45931528802034793,55.595833,2.4265407488862296,0.49379817838476564
90,55.846111,2.461647528301219,0.46019157866173316,55.846111,2.4069250039348797,0.4949087032003922
91,56.096111,2.43885747732419,0.4610252809418566,56.096111,2.3872109508356476,0.4959669949718411
92,56.346389,2.415948060680613,0.4618188257184741,56.346389,2.3673783707090137,0.49697610823067195
93,56.596667,2.3929708181876506,0.46257184010867136,56.596667,2.3474727702023657,0.49793553945456637
94,56.846944,2.369952101117235,0.4632848985804994,56.846944,2.3275178761723914,0.4988459866425711
95,57.096944,2.3469435689589444,0.46395785739315315,57.096944,2.307559375526308,0.4997072274616429
96,57.347222,2.323920377594427,0.4645927869824066,57.347222,2.2875765853815966,0.5005218744668802
97,57.597222,2.300959869828621,0.4651888526832791,57.597222,2.267637488290938,0.5012888177486183
98,57.847222,2.2780626332339993,0.46574735648757554,57.847222,2.247743453211069,0.5020096876577138
99,58.097222,2.255254839655069,0.4662688737119838,58.097222,2.2279180484888355,0.5026851833989118
100,58.347222,2.232562660936336,0.46675397967319177,58.347222,2.2081848424710824,0.5033160041769578
101,58.5975,2.2099872815246777,0.4672037295428077,58.5975,2.188545662101158,0.5039034775501526
102,58.8475,2.1876050493974937,0.46761770003809044,58.8475,2.169067726592436,0.5044469982817933
103,59.097778,2.1653924214202935,0.4679973885333065,59.097778,2.1497313421909205,0.5049484760526467
104,59.348056,2.143400644241614,0.4683428924116151,59.348056,2.130581897358421,0.5054079840490446
105,59.598333,2.1216514142091274,0.46865478773126623,59.598333,2.111638965202984,0.5058262222212836
106,59.848611,2.100147570216048,0.46893365422081856,59.848611,2.0929052953158918,0.5062038954491169
107,60.098611,2.078911043233214,0.46917981188823515,60.098611,2.07440017813129,0.5065413501505285
108,60.348889,2.0578929681158593,0.46939438489205343,60.348889,2.0560812111675073,0.506840037715434
109,60.598889,2.037138404453659,0.46957747240191466,60.598889,2.037987845298562,0.5070999944533685
110,60.849167,2.0165995589882706,0.4697300583083258,60.849167,2.0200785937777086,0.507322499398777
111,61.099167,1.9963204266864838,0.46985237948710346,61.099167,2.002391997283958,0.5075077581031434
112,61.349444,1.976254351356154,0.4699452843715288,61.349444,1.9848875432643818,0.5076568829483513
113,61.599722,1.9564222179101551,0.4700091982835168,61.599722,1.9675836236490858,0.5077703502027555
114,61.85,1.9368224703703207,0.4700446980312514,61.85,1.9504790605245905,0.5078488607382324
115,62.100278,1.9174534721133125,0.470052360852812,62.100278,1.9335726056346658,0.5078931160946691
116,62.350278,1.8983347199287088,0.4700328006631538,62.350278,1.9168814624037025,0.5079038242799477
117,62.600556,1.8794220586028973,0.4699865506643,62.600556,1.9003672626281018,0.5078817099997321
118,62.850833,1.8607353127230537,0.4699141951528214,62.850833,1.8840474925251003,0.50782744466101
119,63.101111,1.8422726963427767,0.4698163107866719,63.101111,1.867920773428963,0.5077417293676908
120,63.351389,1.8240326479530757,0.46969347504126346,63.351389,1.8519859226777584,0.5076252658127183
121,63.601667,1.8060135309306102,0.4695462651546754,63.601667,1.8362416920152582,0.50747875553598
122,63.851667,1.7882333590163988,0.46937546130164665,63.851667,1.82070400637979,0.5073031114318003
123,64.101944,1.7706510238181925,0.46918126113985426,64.101944,1.8053371238827776,0.5070986446316046
124,64.352222,1.7532846412564018,0.46896441717770215,64.352222,1.7901570563227898,0.5068662341870516
125,64.602222,1.736151578897307,0.46872578478379673,64.602222,1.7751791699948292,0.5066068856635498
126,64.8525,1.7192120977014675,0.4684654099435789,64.8525,1.7603689069786503,0.506320723160643
127,65.1025,1.7025021965411917,0.468184446937412,65.1025,1.745757923458388,0.5060090822496379
128,65.352778,1.6859830774875446,0.4678828476074553,65.352778,1.73131247750564,0.5056719707318083
129,65.602778,1.6696898055658682,0.46756185781549875,65.602778,1.7170634148526145,0.5053108373632086
130,65.853056,1.6535845094306536,0.46722134038413,65.853056,1.7029777984829173,0.504925579873887
131,66.103056,1.637701334787357,0.46686262763285563,66.103056,1.6890856747566665,0.5045177539776017
132,66.353056,1.6220206471691008,0.46648592717798554,66.353056,1.6753700544762662,0.5040876439866591
133,66.603056,1.6065408154002012,0.46609181433620755,66.603056,1.6618296935404264,0.5036359491058044
134,66.853056,1.5912602083049758,0.46568086442420975,66.853056,1.6484633478478565,0.5031633685397834
135,67.103333,1.576160591713312,0.4652531706019981,67.103333,1.6352552501776783,0.5026700445704213
136,67.353611,1.5612573109689576,0.4648097543990728,67.353611,1.6222190067358855,0.5021571888068672
137,67.603889,1.5465487901747281,0.4643511947302198,67.603889,1.609353422385262,0.5016255047201692
138,67.854167,1.532033392707284,0.46387806883351845,67.854167,1.5966572488695774,0.5010756938502148
139,68.104444,1.5177095387949224,0.4633909559205216,68.104444,1.5841292876546977,0.5005084600371924
140,68.354722,1.5035754773557484,0.4628904293347963,68.354722,1.5717681903757847,0.49992450028580526
141,68.604722,1.4896450161279517,0.46237764536338866,68.604722,1.5595862139797576,0.4993251934360621
142,68.855,1.4758855386570073,0.4618520402786313,68.855,1.5475550186500586,0.49870990752018896
143,69.105,1.4623259793426342,0.4613153575777423,69.105,1.5357000867895338,0.498080709266916
144,69.355278,1.4489345466161612,0.46076698038227976,69.355278,1.523993805928672,0.4974369002299878
145,69.605278,1.4357393572549915,0.46020870277838116,69.605278,1.5124609366631871,0.49678061050309397
146,69.855556,1.4227094300492291,0.4596398598605403,69.855556,1.5010745827907805,0.49611108138854165
147,70.105833,1.4098579530152466,0.45906164625998336,70.105833,1.4898464541602576,0.495429739754197
148,70.355833,1.397197168064806,0.4584752912904169,70.355833,1.4787874237401568,0.49473805675716825
149,70.605,1.3847524371966693,0.45788272943325153,70.605,1.4679198077622062,0.49403833969874117
150,70.854444,1.3724661192056802,0.4572819196102315,70.854444,1.4571934398453796,0.49332820047100917
151,71.104722,1.3603103017551361,0.4566720442484996,71.104722,1.4465841511308022,0.49260668739795904
152,71.354722,1.3483379342433364,0.45605636496406426,71.354722,1.436138344728654,0.49187767554448036
153,71.604722,1.3365337881970727,0.4554347834603904,71.604722,1.4258429073545718,0.4911410675554981
154,71.855,1.3248833836002287,0.4548071751805735,71.855,1.4156853947515673,0.4903967322789335
155,72.105278,1.3133983033727001,0.45417480538266736,72.105278,1.4056760906573464,0.48964618626419565
156,72.355,1.302101881493551,0.45353966963991366,72.355,1.3958354943506583,0.48889181623831296
157,72.604722,1.2909667951537147,0.452900941587069,72.604722,1.386139966113102,0.48813265833944114
158,72.855,1.2799671591826158,0.45225776284831554,72.855,1.3765671589076092,0.4873677060416671
159,73.105,1.2691382625113437,0.45161284727513457,73.105,1.3671479677920562,0.4866002011466983
160,73.355,1.2584661672619568,0.45096605733928286,73.355,1.3578704356120976,0.4858299953269593
161,73.605,1.2479492422587724,0.4503179683574484,73.605,1.3487333182664427,0.4850577877871956
162,73.855278,1.237574417097971,0.4496684339773499,73.855278,1.3397254429402252,0.4842834171235719
163,74.105278,1.2273631070737785,0.44901947300881073,74.105278,1.3308655756412333,0.48350930347630383
164,74.355278,1.217302071954871,0.4483709395841048,74.355278,1.3221423894892343,0.48273528650076286
165,74.605278,1.2073896805655653,0.4477234090199199,74.605278,1.313554640382938,0.4819620654016944
166,74.855278,1.197624301730178,0.4470774566329443,74.855278,1.3051010842210542,0.4811903393838439
167,75.105278,1.1880043042730262,0.44643365773986565,75.105278,1.2967804769022926,0.4804208076519568
168,75.355278,1.1785280570184256,0.44579258765737206,75.355278,1.288591574325363,0.4796541694107784
169,75.605556,1.1691836277405203,0.4451541145591533,75.605556,1.2805242435564024,0.47889027761777153
170,75.855556,1.1599901426785222,0.4445202326820671,75.855556,1.2725951611555693,0.47813152913402995
171,76.105556,1.1509355124781593,0.4438908062053818,76.105556,1.2647940498092571,0.47737777253274905
172,76.355833,1.1420083009800344,0.443265721618226,76.355833,1.2571112320225377,0.47662888157710914
173,76.605833,1.133226636307719,0.44264693842297065,76.605833,1.249562468826401,0.4758872138232177
174,76.855833,1.1245789311626455,0.4420343372156309,76.855833,1.242137943002451,0.4751526363407419
175,77.105833,1.116063554369131,0.44142839049731397,77.105833,1.234836410449397,0.4744257239672099
176,77.355833,1.1076788747514918,0.44082915950680285,77.355833,1.227656627065949,0.47370655407128054
177,77.606111,1.099414152126565,0.4402359474436117,77.606111,1.220589565446737,0.4729942927608384
178,77.855556,1.0913040184439864,0.439651323951048,77.855556,1.213664955403287,0.4722920293419
179,78.105833,1.0832927071969936,0.43907134513412605,78.105833,1.2068353309203386,0.4715950292635251
180,78.355833,1.075414504526023,0.4384985612868599,78.355833,1.200130103202413,0.47090635929242286
181,78.605833,1.0676588431525111,0.4379322852834103,78.605833,1.1935404041476416,0.4702251968061315
182,78.855833,1.0600240919007748,0.43737247554697956,78.855833,1.1870649896547354,0.4695514948060927
183,79.105833,1.052508619595131,0.4368190905007698,79.105833,1.1807026156224043,0.468885206293748
184,79.355833,1.0451107950598957,0.43627208856798305,79.355833,1.1744520379493573,0.46822628427053914
185,79.605833,1.0378289871193862,0.4357314281718217,79.605833,1.1683120125343047,0.46757468173790767
186,79.856111,1.0306536574874585,0.4351964770179184,79.856111,1.1622746494993663,0.4669296392328422
187,80.105833,1.0236068963198113,0.43466896568218333,80.105833,1.156358642073022,0.46629324715014353
188,80.355833,1.0166633511093788,0.43414708043511074,80.355833,1.1505428088242116,0.4656633210978941
189,80.605833,1.0098292977909389,0.4336313704174721,80.605833,1.1448325514282347,0.4650405265419887
190,80.856111,1.003095685094249,0.43312123080221787,80.856111,1.1392204496055278,0.46442413574019525
191,81.106111,0.9964758392520507,0.4326177532642994,81.106111,1.1337177255523252,0.4638154709808415
192,81.356389,0.9899534026184365,0.43211977639262505,81.356389,1.1283108941092799,0.46321313148162196
193,81.606389,0.9835412322922604,0.4316283648422505,81.606389,1.1230107214583906,0.4626184083154788
194,81.856111,0.9772373563291741,0.4311434570601947,81.856111,1.117815629980692,0.4620312313989857
195,82.106389,0.9710192576217489,0.4306634019236373,82.106389,1.112707189793825,0.46144960418171616
196,82.356667,0.9648994471778224,0.43018924397997504,82.356667,1.1076958295300303,0.4608747945033105
197,82.606389,0.9588895630891358,0.429721975402553,82.606389,1.1027911156369448,0.46030800965559604
198,82.856389,0.9529677429353325,0.42925998434908963,82.856389,1.0979752648706607,0.459747298499006
199,83.106667,0.947132669095334,0.428803248525315,83.106667,1.0932473458913372,0.4591926363357396
200,83.356667,0.9413956716711638,0.42835274096807374,83.356667,1.0886166166567994,0.4586452083221233
201,83.606667,0.9357485865891837,0.42790790957999214,83.606667,1.0840765299092914,0.45810434766536345
202,83.856944,0.9301836718774797,0.4274682292638643,83.856944,1.0796209593061468,0.45756941891674485
203,84.106944,0.9247116130563485,0.4270346316577106,84.106944,1.0752585222137792,0.4570415591244392
204,84.357222,0.9193186275689076,0.4266061125314364,84.357222,1.0709782874517624,0.4565195493667584
205,84.607222,0.9140150634047922,0.4261835822376558,84.607222,1.0667885184341546,0.4560045022617414
206,84.8575,0.908787490328546,0.42576605939194817,84.8575,1.0626786500136076,0.4554952252327457
207,85.1075,0.9036458888612268,0.4253544299183643,85.1075,1.0586565671302983,0.454992802611676
208,85.357778,0.898577188972416,0.42494773667590763,85.357778,1.0547120775708416,0.45449606989874225
209,85.608056,0.8935855157934693,0.4245463986937228,85.608056,1.0508484517006211,0.45400554212213085
210,85.858056,0.8886747988585583,0.42415081121382275,85.858056,1.0470686544416283,0.4535217067487836
211,86.108333,0.8838332351619138,0.423760054323426,86.108333,1.0433633163656773,0.45304344251574424
212,86.358333,0.8790707891162228,0.42337495136623166,86.358333,1.0397397168957383,0.4525717610415938
213,86.608333,0.8743813091649326,0.422995025379555,86.608333,1.036192790065999,0.4521060826284011
214,86.858333,0.8697640433844772,0.4226202347865984,86.858333,1.032721614209199,0.4516463602776076
215,87.108611,0.8652132244157771,0.4222501297276236,87.108611,1.0293215322298699,0.45119204562192294
216,87.358611,0.8607382094176409,0.42188549078666193,87.358611,1.025999174989442,0.4507441008927093
217,87.608611,0.8563331519835036,0.4215258624627933,87.608611,1.0227498026952753,0.45030197117795745
218,87.858889,0.8519925169645511,0.4211708115485182,87.858889,1.0195690002820206,0.44986512743803303
219,88.108611,0.8477299021129644,0.42082147135914366,88.108611,1.016466326276682,0.4494349687976056
220,88.358611,0.8435302058294312,0.420476625425767,88.358611,1.0134303788177326,0.44901000213488895
221,88.608611,0.8393974594156346,0.42013662380229205,88.608611,1.0104637296360002,0.4485906624924006
222,88.858889,0.8353264255139216,0.41980105482860697,88.858889,1.007562271902592,0.44817644585937605
223,89.108889,0.8313253954263445,0.41947062236580523,89.108889,1.0047315287703888,0.44776822538823075
224,89.358889,0.8273890586016688,0.41914490943627825,89.358889,1.0019673178887245,0.4473654908893763
225,89.609167,0.8235123923242882,0.4188235200607373,89.609167,0.9992657529246544,0.44696775658161275
226,89.859167,0.819703256102813,0.4185071265998781,89.859167,0.9966319129633426,0.4465758590013811
227,90.109167,0.8159565565374032,0.41819532789566666,90.109167,0.994061839225892,0.44618930634550275
228,90.359167,0.8122715417044927,0.41788808237130526,90.359167,0.9915546100450419,0.4458080516154194
229,90.609444,0.8086434777136402,0.4175850155076274,90.609444,0.9891066283564824,0.44543163409520903
230,90.859722,0.8050757130721832,0.41728642735096877,90.859722,0.9867197727042124,0.44506043051697314
231,91.11,0.8015675079630415,0.41699227740560835,91.11,0.9843931282473257,0.4446943952396776
232,91.360278,0.7981181079514424,0.41670252395589374,91.360278,0.9821257702404586,0.4443334811078023
233,91.610278,0.7947304936685563,0.41641743989651525,91.610278,0.9799191955784091,0.44397803342309794
234,91.860278,0.7914000492352273,0.4161366593714324,91.860278,0.9777699313735031,0.44362760146397673
235,92.110278,0.7881260227278905,0.4158601408038474,92.110278,0.9756770559584795,0.4432821382318804
236,92.360556,0.7849041141116343,0.4155875421550827,92.360556,0.9736374125998687,0.44294122076817266
237,92.610556,0.7817407283315058,0.41531942739578737,92.610556,0.9716546099043563,0.4426055593889904
238,92.860556,0.7786315038705333,0.41505544981736286,92.860556,0.9697254299720486,0.4422747256888955
239,93.110833,0.7755723323054762,0.4147952821498813,93.110833,0.9678469008849221,0.44194831403662843
240,93.361111,0.7725659222232119,0.4145391764369836,93.361111,0.9660202578137722,0.4416266452339617
241,93.611111,0.7696147845721436,0.41428736980177217,93.611111,0.9642465280464203,0.4413100229319317
242,93.860833,0.7667179955301786,0.41403980735149526,93.860833,0.962524621796571,0.4409983845758586
243,94.111111,0.7638652132133114,0.4137956272986886,94.111111,0.9608479489886323,0.44069065007086466
244,94.361111,0.7610652756584165,0.41355560827722077,94.361111,0.9592212563636732,0.4403878055147109
245,94.611389,0.7583112020677761,0.4133191748077407,94.611389,0.9576400022677214,0.4400891302692237
246,94.861389,0.755608358077053,0.41308681051887897,94.861389,0.9561067769821199,0.4397952408081993
247,95.111389,0.7529529055879861,0.4128582090811737,95.111389,0.9546188763833773,0.43950575588263785
248,95.361389,0.7503440926770097,0.41263332891782706,95.361389,0.9531753788042322,0.43922062849398086
249,95.611667,0.7477783427104023,0.41241188450987326,95.611667,0.9517738296196931,0.4389395017572071
250,95.861667,0.7452606029573089,0.4121943261872982,95.861667,0.9504164198913123,0.43866295316158016
251,96.111667,0.7427872461754704,0.4119803643624548,96.111667,0.9491006471558514,0.4383906210549202
252,96.361667,0.7403575204413214,0.4117699574585453,96.361667,0.9478255897460492,0.438122458438669
253,96.611667,0.7379706738312959,0.41156306389877173,96.611667,0.9465903259946447,0.437858418314268
254,96.861667,0.7356259544218283,0.41135964210633635,96.861667,0.9453939342343762,0.4375984536831591
255,97.111667,0.7333226102893535,0.4111596505044413,97.111667,0.9442354927979832,0.4373425175467837
256,97.361944,0.7310574046677838,0.41096283154416874,97.361944,0.9431128576884802,0.4370902859316481
257,97.611944,0.728834599079114,0.41076957927841873,97.611944,0.9420275913934284,0.43684227012242216
258,97.861667,0.726653310318227,0.41057984107401985,97.861667,0.9409786537594416,0.4365984101204755
259,98.111667,0.7245079480580658,0.4103931544663077,98.111667,0.9399627969459365,0.4363581179774509
260,98.361667,0.7224002014570687,0.41020969016514675,98.361667,0.9389802821200005,0.43612161933636806
261,98.611944,0.7203270442204216,0.41002920858823744,98.611944,0.9380291525494501,0.43588861136977564
262,98.861944,0.7182923127619171,0.4098520676249076,98.861944,0.9371105910862065,0.43565956280988655
263,99.111944,0.716292940358749,0.4096780241916683,99.111944,0.9362226055875413,0.4354341667041897
264,99.362222,0.7143260092521535,0.4095068482592066,99.362222,0.9353633360858193,0.43521213141233656
265,99.611944,0.7123972650241592,0.4093390636082699,99.611944,0.9345346758149006,0.43499414386113944
266,99.861944,0.710499458245606,0.4091740633045151,99.861944,0.9337328882064023,0.4347794231266693
267,100.112222,0.7086319461698836,0.4090118156189769,100.112222,0.9329571428313852,0.43456793384611253
268,100.3625,0.7067961030098924,0.4088524639633499,100.3625,0.932207421841581,0.43435986957923756
269,100.6125,0.7049931623107365,0.408696138885669,100.6125,0.9314835917929426,0.4341554086724995
270,100.862778,0.7032183605957057,0.40854245104191406,100.862778,0.9307831189978681,0.43395404929296105
271,101.112778,0.7014748880189459,0.408391700238854,101.112778,0.9301066370559166,0.43375619172433594
272,101.363056,0.6997581133608511,0.40824350952965555,101.363056,0.9294517175816749,0.43356134881951075
273,101.613056,0.6980710978667388,0.40809816650904,101.613056,0.9288188929766497,0.43336990638565737
274,101.863056,0.6964111669241853,0.4079554634888052,101.863056,0.9282065018967531,0.4331815992128047
275,102.113333,0.6947757729089596,0.40781520508200053,102.113333,0.9276129762451241,0.43299617677524765
276,102.363333,0.6931677832252195,0.4076776601420607,102.363333,0.9270387073004634,0.4328140024723756
277,102.613611,0.6915828745538707,0.40754248165757945,102.613611,0.9264814964089897,0.43263462478367903
278,102.863611,0.6900238151960304,0.4074099283162352,102.863611,0.9259416589096953,0.4324583951598935
279,103.113889,0.6884863840670917,0.40727966364234924,103.113889,0.9254170703144067,0.43228487455445497
280,103.364167,0.6869715736676202,0.40715179468873086,103.364167,0.9249074153267117,0.4321142134109191
281,103.614167,0.6854802760208495,0.40702641786681776,103.614167,0.9244123123177183,0.43194654947161093
282,103.864444,0.6840084265839251,0.4069032131492201,103.864444,0.92392973819201,0.4317814633942006
283,104.114167,0.6825601262681982,0.40678254424988575,104.114167,0.9234603529059198,0.4316194517854528
284,104.364444,0.6811281960519598,0.40666383413279444,104.364444,0.9230011508070647,0.4314597487454415
285,104.614444,0.6797166705742459,0.40654743905013563,104.614444,0.9225527530504612,0.4313028419442252
286,104.864722,0.678321662625845,0.4064330589409383,104.864722,0.9221132403665335,0.43114833595260693
287,105.114722,0.6769455186377862,0.40632090628867323,105.114722,0.9216826666242152,0.4309965269681096
288,105.364722,0.675585927260549,0.4062108112845513,105.364722,0.9212596169233783,0.4308471949515974
289,105.614722,0.6742421365705674,0.40610273235177463,105.614722,0.9208431695967616,0.43070029290451206
290,105.864444,0.6729148641257381,0.40599674482046805,105.864444,0.9204328569356857,0.43055593322744123
291,106.114444,0.6716004035590893,0.40589257117367494,106.114444,0.9200268445755501,0.43041374755203543
